names,alt_names,id,source,has_ambiguous_surname,short_fullname,short_surname,important_name
chagas freitas,['chagas freitas'],500226,cpdoc,True,False,False,False
chaim herzog,['chaim herzog'],105867,frus,False,False,False,False
charles a. vanik,"['charles a. vanik', 'charles vanik']",113986,frus,False,False,False,False
charles boyer,['charles boyer'],101645,frus,False,False,False,False
charles de gaulle,['charles de gaulle'],103284,frus and cpdoc,False,False,False,False
charles e. johnson,"['charles e. johnson', 'charles johnson']",106634,frus,False,False,False,False
charles h. malik,"['charles h. malik', 'charles malik']",108407,frus,False,False,False,False
charles l. schultze,"['charles l. schultze', 'charles schultze']",112111,frus,False,False,False,False
charles p. kindleberger,"['charles p. kindleberger', 'charles kindleberger']",107188,frus,False,False,False,False
cheddi b. jagan,"['cheddi b. jagan', 'cheddi jagan']",106513,frus,False,False,False,False
chen yi,['chen yi'],102460,frus,False,False,True,False
chodron de courcel,['chodron de courcel'],102517,frus,False,False,False,False
chou en lai,['chou en lai'],500227,cpdoc,True,False,True,False
christopher a. nascimento,"['christopher a. nascimento', 'christopher nascimento']",115911,frus,True,False,False,False
chu te,['chu te'],102569,frus,True,False,True,False
chusei yamada,['chusei yamada'],114861,frus,False,False,False,False
clark m. clifford,"['clark m. clifford', 'clark clifford']",102663,frus,False,False,False,False
claudio lembo,['claudio lembo'],500228,cpdoc,False,False,False,False
claudius ceccon,['claudius ceccon'],500229,cpdoc,False,False,False,False
claus w. ruser,"['claus w. ruser', 'claus ruser']",111735,frus,False,False,False,False
clemens kapuuo,['clemens kapuuo'],106872,frus,False,False,False,False
clement j. zablocki,"['clement j. zablocki', 'clement zablocki']",114978,frus,False,False,False,False
cláudio coutinho,"['cláudio coutinho', 'claudio coutinho']",500230,cpdoc,True,False,False,False
cláudio garcia de sousa,"['cláudio garcia de sousa', 'claudio garcia de sousa']",500231,cpdoc,True,False,False,False
clóvis bevilacqua,"['clóvis bevilacqua', 'clovis bevilacqua']",500232,cpdoc,False,False,False,False
clóvis pestana,"['clóvis pestana', 'clovis pestana']",500233,cpdoc,False,False,False,False
coelho branco,['coelho branco'],500234,cpdoc,True,False,False,False
condessa pereira carneiro,['condessa pereira carneiro'],500235,cpdoc,True,False,False,False
consuelo de abreu,['consuelo de abreu'],500236,cpdoc,True,False,False,False
cordeiro de farias,['cordeiro de farias'],500237,cpdoc,False,False,False,False
cordeiro guerra,['cordeiro guerra'],500238,cpdoc,True,False,False,False
cordell hull,['cordell hull'],106268,frus and cpdoc,False,False,True,False
cornel pacoste,['cornel pacoste'],115947,frus,False,False,False,False
corneliu manescu,['corneliu manescu'],108450,frus,False,False,False,False
costa cavalcanti,['costa cavalcanti'],500239,cpdoc,True,False,False,False
costa e silva,['costa e silva'],500240,cpdoc,True,False,True,False
costa ribeiro,['costa ribeiro'],500241,cpdoc,True,False,False,False
costa rodrigues,['costa rodrigues'],500242,cpdoc,True,False,False,False
craveiro lopes,['craveiro lopes'],500243,cpdoc,True,False,False,False
cristiano machado,['cristiano machado'],500244,cpdoc,True,False,False,False
cristóvão colombo,"['cristóvão colombo', 'cristovao colombo']",500245,cpdoc,False,False,False,False
cunha bueno,['cunha bueno'],500246,cpdoc,True,False,False,False
cyrus roberts vance,['cyrus roberts vance'],113958,frus,False,False,False,False
cyrus vance,['cyrus vance'],500247,cpdoc,False,False,False,False
cássio de paula freitas,"['cássio de paula freitas', 'cassio de paula freitas']",500248,cpdoc,True,False,False,False
câmara cascudo,"['câmara cascudo', 'camara cascudo']",500249,cpdoc,False,False,False,False
cândido aragão,"['cândido aragão', 'candido aragao']",500250,cpdoc,False,False,False,False
cândido portinari,"['cândido portinari', 'candido portinari']",500251,cpdoc,False,False,False,False
cândido rondon,"['cândido rondon', 'candido rondon']",500252,cpdoc,True,False,False,False
célio borja,"['célio borja', 'celio borja']",500253,cpdoc,False,False,False,False
célio silva,"['célio silva', 'celio silva']",500254,cpdoc,True,False,False,False
césar augusto guzzetti,"['césar augusto guzzetti', 'cesar augusto guzzetti']",115566,frus and cpdoc,True,False,False,False
césar cals,"['césar cals', 'cesar cals']",500255,cpdoc,False,False,True,False
césar de andrade,"['césar de andrade', 'cesar de andrade']",500256,cpdoc,True,False,False,False
d. a. doran,"['d. a. doran', 'doran']",500257,cpdoc,False,True,False,False
d. gregory,"['d. gregory', 'gregory']",500258,cpdoc,False,True,False,False
d. ketel,"['d. ketel', 'ketel']",107062,frus,False,True,False,False
d. l. anderson,"['d. l. anderson', 'anderson']",100417,frus,False,True,False,False
d. nikolic,"['d. nikolic', 'nikolic']",109866,frus,False,True,False,False
d. silvera da mota,"['d. silvera da mota', 'silvera da mota']",103132,frus,False,False,True,False
dag hammarskjöld,"['dag hammarskjöld', 'dag hammarskjold']",105470,frus,False,False,False,False
daniel faraco,['daniel faraco'],500259,cpdoc,False,False,False,False
daniel krieger,['daniel krieger'],500260,cpdoc,False,False,False,False
daniel oduber quiros,['daniel oduber quiros'],111063,frus,False,False,False,False
daniel oduber quirós,"['daniel oduber quirós', 'daniel oduber quiros']",111063,frus,False,False,False,False
daniel parker,['daniel parker'],110371,frus,False,False,False,False
daniel patrick moynihan,['daniel patrick moynihan'],109485,frus,False,False,False,False
daniel tavares,['daniel tavares'],500261,cpdoc,False,False,False,False
danilo venturini,['danilo venturini'],500262,cpdoc,False,False,False,False
dantas romero,['dantas romero'],500263,cpdoc,False,False,False,False
dante b. fascell,"['dante b. fascell', 'dante fascell']",104164,frus,False,False,False,False
danton jobim,['danton jobim'],500264,cpdoc,True,False,False,False
darcy lázaro,"['darcy lázaro', 'darcy lazaro']",500265,cpdoc,False,False,False,False
darcy ribeiro,['darcy ribeiro'],500266,cpdoc,True,False,False,False
dario castro alves,['dario castro alves'],500267,cpdoc,True,False,False,False
daufresne de la chevalerie,['daufresne de la chevalerie'],103295,frus,True,False,True,False
david binder,['david binder'],101324,frus,False,False,False,False
david c. jones,"['david c. jones', 'david jones']",106700,frus,False,False,False,False
david c. jordan,"['david c. jordan', 'david jordan']",106744,frus,False,False,False,False
david e. lilienthal,"['david e. lilienthal', 'david lilienthal']",107965,frus,False,False,False,False
david e. simcox,"['david e. simcox', 'david simcox']",112492,frus,False,False,False,False
david owen,['david owen'],110190,frus,False,False,True,False
david r. macdonald,"['david r. macdonald', 'david macdonald']",108261,frus,False,False,False,False
david rockefeller,['david rockefeller'],111484,frus and cpdoc,False,False,False,False
david t. jones,"['david t. jones', 'david jones']",106700,frus,False,False,False,False
davidson nicol,['davidson nicol'],109846,frus,False,False,False,False
dawda kairaba jawara,['dawda kairaba jawara'],106562,frus,False,False,False,False
dean acheson,['dean acheson'],500268,cpdoc,False,False,False,False
dean rusk,['dean rusk'],500269,cpdoc,False,False,True,False
delfim neto,['delfim neto'],500270,cpdoc,True,False,True,False
denis w. healey,"['denis w. healey', 'denis healey']",105731,frus,False,False,False,False
deodoro da fonseca,['deodoro da fonseca'],500271,cpdoc,True,False,False,False
dias costa,['dias costa'],500272,cpdoc,True,False,False,False
dias leite,['dias leite'],500273,cpdoc,True,False,False,False
diaz serrano,['diaz serrano'],112243,frus,False,False,False,False
dilermando gomes monteiro,['dilermando gomes monteiro'],500274,cpdoc,True,False,False,False
dinah silveira de queiroz,['dinah silveira de queiroz'],500275,cpdoc,True,False,False,False
dinarte mariz,['dinarte mariz'],500276,cpdoc,False,False,False,False
diogo nomura,['diogo nomura'],500277,cpdoc,False,False,False,False
dirceu cardoso,['dirceu cardoso'],500278,cpdoc,False,False,False,False
dirceu nogueira,['dirceu nogueira'],500279,cpdoc,True,False,False,False
dixy lee ray,['dixy lee ray'],111200,frus,False,False,True,False
diário de notícias,"['diário de notícias', 'diario de noticias']",500280,cpdoc,False,False,False,False
djalma polli coelho,['djalma polli coelho'],500281,cpdoc,True,False,False,False
djalma régis bittencourt,"['djalma régis bittencourt', 'djalma regis bittencourt']",500282,cpdoc,True,False,False,False
do mau,['do mau'],103563,frus,True,True,True,False
dom pedro ii,['dom pedro ii'],103569,frus,True,False,True,False
domício gondim,"['domício gondim', 'domicio gondim']",500283,cpdoc,False,False,False,False
donald b. adams,"['donald b. adams', 'donald adams']",115094,frus,False,False,False,False
donald f. mchenry,"['donald f. mchenry', 'donald mchenry']",108876,frus,False,False,False,False
donald jamieson,['donald jamieson'],106529,frus,False,False,False,False
donald willesee,['donald willesee'],114601,frus,False,False,False,False
donatello grieco,['donatello grieco'],500284,cpdoc,False,False,False,False
dudley thompson,['dudley thompson'],116195,frus,False,False,False,False
duque de caxias,['duque de caxias'],500285,cpdoc,False,False,False,False
durward v. sandifer,"['durward v. sandifer', 'durward sandifer']",111898,frus,False,False,False,False
dwight d. eisenhower,"['dwight d. eisenhower', 'dwight eisenhower']",103887,frus,False,False,False,False
dwight eisenhower,"['dwight d. eisenhower', 'dwight eisenhower']",103887,frus and cpdoc,False,False,False,False
décio miranda,"['décio miranda', 'decio miranda']",500286,cpdoc,True,False,False,False
délio jardim de matos,"['délio jardim de matos', 'delio jardim de matos']",500287,cpdoc,True,False,False,False
e. d. r. cook,"['e. d. r. cook', 'cook']",102805,frus,False,True,True,False
e. f. koenig,"['e. f. koenig', 'koenig']",115713,frus,False,True,False,False
e. h. w. cobb,"['e. h. w. cobb', 'cobb']",102684,frus,False,True,True,False
e. l. de oliveira júnior,"['e. l. de oliveira júnior', 'e. l. de oliveira junior', 'de oliveira júnior', 'de oliveira junior']",500288,cpdoc,True,False,False,False
e. l. de rezende,"['e. l. de rezende', 'de rezende']",500289,cpdoc,True,True,False,False
e. l. resende,"['e. l. resende', 'resende']",500290,cpdoc,False,True,False,False
e. l. sheehan,"['e. l. sheehan', 'sheehan']",112338,frus,False,True,False,False
e. m. feinberg,"['e. m. feinberg', 'feinberg']",500291,cpdoc,False,True,False,False
e. o. herbert,"['e. o. herbert', 'herbert']",105828,frus,True,True,False,False
e. p. donaldson,"['e. p. donaldson', 'donaldson']",103571,frus,False,True,False,False
e. r. richardson,"['e. r. richardson', 'richardson']",111354,frus,False,True,False,False
e. r. walker,"['e. r. walker', 'walker']",114197,frus,False,True,False,False
earl l. butz,"['earl l. butz', 'earl butz']",102032,frus,False,False,True,False
edgar dutra,['edgar dutra'],500292,cpdoc,True,False,False,False
edmar fetter,['edmar fetter'],500293,cpdoc,False,False,False,False
edmund dell,['edmund dell'],103325,frus,False,False,True,False
ednardo d'ávila mello,"[""ednardo d'ávila mello"", ""ednardo d'avila mello""]",500294,cpdoc,True,False,False,False
edner brutus,['edner brutus'],115266,frus,False,False,False,False
edouard saouma,['edouard saouma'],111923,frus,False,False,False,False
edson arantes do nascimento (pelé),"['edson arantes do nascimento (pelé)', 'edson arantes do nascimento (pele)']",500295,cpdoc,True,False,False,False
edson gueiros leitão,"['edson gueiros leitão', 'edson gueiros leitao']",500296,cpdoc,True,False,False,False
eduardo frey,['eduardo frey'],500297,cpdoc,True,False,True,False
eduardo gomes,['eduardo gomes'],500298,cpdoc,True,False,False,False
eduardo moreira,['eduardo moreira'],500299,cpdoc,True,False,False,False
eduardo paes,['eduardo paes'],500300,cpdoc,True,False,True,False
eduardo victor haedo,['eduardo victor haedo'],500301,cpdoc,True,False,False,False
eduardo z. romualdez,"['eduardo z. romualdez', 'eduardo romualdez']",111560,frus,False,False,False,False
edvard hambro,['edvard hambro'],105447,frus,False,False,False,False
edward c. bittner,"['edward c. bittner', 'edward bittner']",101359,frus,False,False,False,False
edward everett,['edward everett'],104087,frus,False,False,False,False
edward i. koch,"['edward i. koch', 'edward koch']",107314,frus,False,False,True,False
edward kennedy,"['edward m. kennedy', 'edward kennedy']",107024,frus and cpdoc,False,False,False,False
edward koch,"['edward i. koch', 'edward koch']",107314,frus and cpdoc,False,False,True,False
edward m. kennedy,"['edward m. kennedy', 'edward kennedy']",107024,frus,False,False,False,False
edward peal,['edward peal'],110478,frus,False,False,True,False
edward rowlands,['edward rowlands'],111685,frus,False,False,False,False
edward vii,['edward vii'],103848,frus,False,False,True,False
edward warner,['edward warner'],116255,frus,False,False,False,False
edwin jacob garn,['edwin jacob garn'],104725,frus,False,False,True,False
egon bahr,['egon bahr'],100758,frus,False,False,True,False
egon forgacs,['egon forgacs'],500302,cpdoc,False,False,False,False
ehud avriel,['ehud avriel'],100693,frus,False,False,False,False
eisaku sato,"['eisaku satō', 'eisaku sato']",111954,frus and cpdoc,False,False,True,False
eisaku satō,"['eisaku satō', 'eisaku sato']",111954,frus,False,False,True,False
eliane gurgel valente,['eliane gurgel valente'],500303,cpdoc,True,False,False,False
elias sarkis,['elias sarkis'],111942,frus,False,False,False,False
eliezer batista,['eliezer batista'],500304,cpdoc,True,False,False,False
elihu root,['elihu root'],111586,frus,False,False,True,False
elizabeth ii,['elizabeth ii'],103927,frus,True,False,True,False
ellen johnson-sirleaf,['ellen johnson-sirleaf'],106684,frus,False,False,False,False
ellsworth f. bunker,"['ellsworth f. bunker', 'ellsworth bunker']",101933,frus,False,False,False,False
elmo serejo,['elmo serejo'],500305,cpdoc,False,False,False,False
emil a. stadelhofer,"['emil a. stadelhofer', 'emil stadelhofer']",112883,frus,False,False,False,False
emil hoffman,['emil hoffman'],500306,cpdoc,False,False,False,False
emílio garrastazu médici,"['emílio garrastazu médici', 'emilio garrastazu medici']",500307,cpdoc,False,False,False,False
enrico berlinguer,['enrico berlinguer'],101232,frus,False,False,False,False
enrique iglesias,['enrique iglesias'],500308,cpdoc,False,False,False,False
enrique tejera parís,"['enrique tejera parís', 'enrique tejera paris']",113437,frus,False,False,False,False
ensio siilasvuo,['ensio siilasvuo'],112467,frus,False,False,False,False
enzo debernardi,['enzo debernardi'],500309,azeredopapers,False,False,False,False
ephraim katzir,['ephraim katzir'],106930,frus,False,False,False,False
epitácio pessoa,"['epitácio pessoa', 'epitacio pessoa']",110588,frus and cpdoc,True,False,False,False
eraldo gueiros,['eraldo gueiros'],500310,cpdoc,True,False,False,False
eric a. johnston,"['eric a. johnston', 'eric johnston']",106686,frus,False,False,False,False
eric e. williams,"['eric e. williams', 'eric williams']",114608,frus,False,False,False,False
eric g. john,"['eric g. john', 'eric john']",106625,frus,True,False,True,False
eric johnston,"['eric a. johnston', 'eric johnston']",106686,frus and cpdoc,False,False,False,False
eric m. gairy,"['eric m. gairy', 'eric gairy']",104651,frus,False,False,False,False
erik suy,['erik suy'],500311,cpdoc,False,False,True,False
ermelino matarazzo,['ermelino matarazzo'],500312,cpdoc,False,False,False,False
ernani ayrosa da silva,['ernani ayrosa da silva'],500313,cpdoc,True,False,False,False
ernani sátiro,"['ernani sátiro', 'ernani satiro']",500314,cpdoc,False,False,False,False
ernest f. hollings,"['ernest f. hollings', 'ernest hollings']",106038,frus,False,False,False,False
ernesto dornelles,['ernesto dornelles'],500315,cpdoc,True,False,False,False
ernesto geisel,"['ernesto geisel', 'geisel']",104788,frus and cpdoc,True,True,False,True
ernesto silva,['ernesto silva'],500316,cpdoc,True,False,False,False
ernesto valente,['ernesto valente'],500317,cpdoc,True,False,False,False
ernâni do amaral peixoto,"['ernâni do amaral peixoto', 'ernani do amaral peixoto']",500318,cpdoc,True,False,False,False
errol w. barrow,"['errol w. barrow', 'errol barrow']",100943,frus,False,False,False,False
esdras gueiros,['esdras gueiros'],500319,cpdoc,True,False,False,False
estelita lins,['estelita lins'],500320,cpdoc,True,False,True,False
estácio coimbra,"['estácio coimbra', 'estacio coimbra']",500321,cpdoc,True,False,False,False
euclides da cunha,['euclides da cunha'],500322,cpdoc,True,False,False,False
euclides quandt,['euclides quandt'],500323,cpdoc,False,False,False,False
euclides triches,['euclides triches'],500324,cpdoc,False,False,False,False
eugene black,"['eugene r. black', 'eugene black']",101368,frus and cpdoc,False,False,False,False
eugene r. black,"['eugene r. black', 'eugene black']",101368,frus,False,False,False,False
eugenio gudin,['eugenio gudin'],105260,frus,False,False,False,False
eugênio gudin,['eugenio gudin'],105260,frus and cpdoc,False,False,False,False
eugênio sales,"['eugênio sales', 'eugenio sales']",500325,cpdoc,True,False,False,False
euler bentes,['euler bentes'],500326,cpdoc,True,False,False,False
euler bentes monteiro,['euler bentes monteiro'],500327,cpdoc,True,False,False,False
eunice weaver,['eunice weaver'],500328,cpdoc,False,False,False,False
eurico ,['eurico '],500329,cpdoc,True,False,True,False
eurico penteado,['eurico penteado'],500330,cpdoc,False,False,False,False
euro brandão,"['euro brandão', 'euro brandao']",500331,cpdoc,True,False,False,False
eustace e. seignoret,"['eustace e. seignoret', 'eustace seignoret']",112199,frus,False,False,False,False
euvaldo lodi,['euvaldo lodi'],500332,cpdoc,True,False,True,False
evaldo lodi,['evaldo lodi'],500333,cpdoc,True,False,True,False
evandro carreira,['evandro carreira'],500334,cpdoc,False,False,False,False
ezer weizman,['ezer weizman'],114405,frus and cpdoc,False,False,False,False
f. b. cooper,"['f. b. cooper', 'cooper']",102833,frus,False,True,False,False
f. bradford morse,"['f. bradford morse', 'bradford morse']",109435,frus,False,False,False,False
f. chermont,"['f. chermont', 'chermont']",500335,cpdoc,False,True,False,False
f. ray marshall,"['f. ray marshall', 'ray marshall']",108547,frus,False,False,False,False
farouk i,['farouk i'],104156,frus,True,False,True,False
felipe gonzales,['felipe gonzales'],500336,cpdoc,False,False,False,False
felipe gonzalez,['felipe gonzalez'],105009,frus,False,False,False,False
fernandes távora,"['fernandes távora', 'fernandes tavora']",500337,cpdoc,True,False,False,False
fernando abott,['fernando abott'],500338,cpdoc,False,False,False,False
fernando belfort bethlem,['fernando belfort bethlem'],500339,cpdoc,False,False,False,False
fernando coelho,['fernando coelho'],500340,cpdoc,True,False,False,False
fernando costa,['fernando costa'],500341,cpdoc,True,False,False,False
fernando falcão,"['fernando falcão', 'fernando falcao']",500342,cpdoc,True,False,False,False
fernando fontoura,['fernando fontoura'],500343,cpdoc,True,False,False,False
fernando gabeira,['fernando gabeira'],500344,cpdoc,True,False,False,False
fernando gasparian ,['fernando gasparian '],500345,cpdoc,True,False,True,False
fernando luz,['fernando luz'],500346,cpdoc,True,False,True,False
fernando lyra,['fernando lyra'],500347,cpdoc,True,False,True,False
fernando oscar weibert,['fernando oscar weibert'],500348,cpdoc,True,False,False,False
fernando pessoa,['fernando pessoa'],500349,cpdoc,True,False,False,False
fernando reis,['fernando reis'],500350,cpdoc,True,False,True,False
ferreira neto,['ferreira neto'],500351,cpdoc,True,False,True,False
fidel castro,['fidel castro'],102307,frus and cpdoc,True,False,False,False
flavio lacerda,['flavio lacerda'],500352,cpdoc,False,False,False,False
flexa ribeiro,['flexa ribeiro'],500353,cpdoc,True,False,False,False
floriano peixoto,['floriano peixoto'],500354,cpdoc,True,False,False,False
floriano peixoto faria lima,['floriano peixoto faria lima'],500355,cpdoc,True,False,True,False
flávio brito,"['flávio brito', 'flavio brito']",500356,cpdoc,True,False,False,False
flávio marcílio,"['flávio marcílio', 'flavio marcilio']",500357,cpdoc,True,False,False,False
flávio peixoto,"['flávio peixoto', 'flavio peixoto']",500358,cpdoc,True,False,False,False
fonseca costa,['fonseca costa'],500359,cpdoc,True,False,False,False
forest e. abbuhl,"['forest e. abbuhl', 'forest abbuhl']",100016,frus,False,False,False,False
foster dulles,['foster dulles'],500360,cpdoc,False,False,False,False
francelino pereira,['francelino pereira'],500361,cpdoc,True,False,False,False
francis a. vallat,"['francis a. vallat', 'francis vallat']",113941,frus,False,False,False,False
francis blanchard,['francis blanchard'],101404,frus,False,False,False,False
francisco adolfo de varnhagen,['francisco adolfo de varnhagen'],500362,cpdoc,False,False,False,False
francisco alves,['francisco alves'],500363,cpdoc,True,False,False,False
francisco campos,['francisco campos'],500364,cpdoc,True,False,False,False
francisco cuevas cancino,['francisco cuevas cancino'],103037,frus,False,False,False,False
francisco d'alamo lousada,"[""francisco d'alamo lousada""]",500365,cpdoc,False,False,False,False
francisco da costa gomes,['francisco da costa gomes'],104990,frus,True,False,False,False
francisco de paula,['francisco de paula'],500366,cpdoc,True,False,False,False
francisco dornelles,['francisco dornelles'],500367,cpdoc,True,False,False,False
francisco eduardo de paula machado,['francisco eduardo de paula machado'],500368,cpdoc,True,False,False,False
francisco franco,['francisco franco'],500369,cpdoc,True,False,False,False
francisco lopes,['francisco lopes'],500370,cpdoc,True,False,False,False
francisco morales bermudez cerruti,['francisco morales bermudez cerruti'],102348,frus,False,False,False,False
francisco morales bermudez cerrutti,['francisco morales bermudez cerrutti'],500371,cpdoc,False,False,False,False
francisco negrão de lima,"['francisco negrão de lima', 'francisco negrao de lima']",500372,cpdoc,True,False,True,False
francisco neves,['francisco neves'],500373,cpdoc,True,False,False,False
francisco pinto,['francisco pinto'],500374,cpdoc,True,False,False,False
francisco pinto balsemao,['francisco pinto balsemao'],100822,frus,True,False,False,False
francisco rezek,['francisco rezek'],500375,cpdoc,False,False,False,False
francisco silva,['francisco silva'],500376,cpdoc,True,False,False,False
francisco sá,"['francisco sá', 'francisco sa']",500377,cpdoc,True,False,True,False
franco nogueira,['franco nogueira'],500378,cpdoc,True,False,False,False
frank g. wisner,"['frank g. wisner', 'frank wisner']",114727,frus,False,False,False,False
frank g. zarb,"['frank g. zarb', 'frank zarb']",115006,frus,False,False,True,False
frank mankiewicz,['frank mankiewicz'],115807,frus,False,False,False,False
franklin d. roosevelt,"['franklin d. roosevelt', 'franklin roosevelt']",111579,frus,False,False,False,False
franklin delano roosevelt,['franklin delano roosevelt'],500379,cpdoc,False,False,False,False
franz josef strauss,['franz josef strauss'],113096,frus,False,False,False,False
françois de laboulaye,"['françois de laboulaye', 'francois de laboulaye']",107532,frus,False,False,False,False
françois duvalier,"['françois duvalier', 'francois duvalier']",103752,frus,False,False,False,False
françois lefebvre de laboulaye,"['françois lefebvre de laboulaye', 'francois lefebvre de laboulaye']",107792,frus,False,False,False,False
françois mitterrand,"['françois mitterrand', 'francois mitterrand']",109227,frus and cpdoc,False,False,False,False
frederick h. boland,"['frederick h. boland', 'frederick boland']",101500,frus,False,False,False,False
frederick irving,['frederick irving'],106424,frus,False,False,False,False
frederick r. wills,"['frederick r. wills', 'frederick wills']",116279,frus,False,False,False,False
frederick wills,"['frederick r. wills', 'frederick wills']",116279,frus and cpdoc,False,False,False,False
félix houphouet-boigny,"['félix houphouet-boigny', 'felix houphouet-boigny']",106152,frus,False,False,False,False
félix pacheco,"['félix pacheco', 'felix pacheco']",500380,cpdoc,True,False,False,False
g. c. lacaze,"['g. c. lacaze', 'lacaze']",107536,frus,False,True,False,False
g. cushing,"['g. cushing', 'cushing']",103077,frus,False,True,False,False
g. e. f. rogers,"['g. e. f. rogers', 'rogers']",111518,frus,False,True,False,False
g. larson,"['g. larson', 'larson']",107682,frus,False,True,False,False
g. s. carter,"['g. s. carter', 'carter']",102248,frus,False,True,False,False
g. s. gulbenkian,"['g. s. gulbenkian', 'gulbenkian']",105297,frus,False,True,False,False
g. william miller,"['g. william miller', 'william miller']",109171,frus,False,False,False,False
gabriel gonzález videla,"['gabriel gonzález videla', 'gabriel gonzalez videla']",105012,frus,False,False,False,False
gabriel van laethem,['gabriel van laethem'],107554,frus,True,False,True,False
gago coutinho,['gago coutinho'],500381,cpdoc,True,False,False,False
gale w. mcgee,"['gale w. mcgee', 'gale mcgee']",108853,frus,False,False,False,False
gama filho,['gama filho'],500382,cpdoc,True,False,False,False
gamani corea,['gamani corea'],102855,frus,False,False,False,False
garcia bedoya,['garcia bedoya'],101080,frus,False,False,False,False
garry e. brown,"['garry e. brown', 'garry brown']",101801,frus,False,False,False,False
gary w. hart,"['gary w. hart', 'gary hart']",105608,frus,False,False,True,False
gaston thorn,['gaston thorn'],113554,frus,False,False,False,False
gastão vidigal,"['gastão vidigal', 'gastao vidigal']",500383,cpdoc,True,False,False,False
geoffrey kemp,['geoffrey kemp'],115689,frus,False,False,True,False
geoffrey wallinger,['geoffrey wallinger'],114226,frus,False,False,False,False
george c. price,"['george c. price', 'george price']",110959,frus,False,False,False,False
george canning,['george canning'],102157,frus,False,False,False,False
george dalley,['george dalley'],103126,frus,False,False,False,False
george e. allen,"['george e. allen', 'george allen']",100299,frus,False,False,False,False
george f. davidson,"['george f. davidson', 'george davidson']",103170,frus,False,False,False,False
george h. murphy,"['george h. murphy', 'george murphy']",109554,frus,False,False,False,False
george ii,['george ii'],104809,frus,True,False,True,False
george marshall,['george marshall'],500384,cpdoc,False,False,False,False
george meany,['george meany'],108971,frus,False,False,False,False
george moe,['george moe'],115876,frus,False,False,True,False
george mu,['george mu'],109491,frus,True,False,True,False
george murphy,"['george h. murphy', 'george murphy']",109554,frus and cpdoc,False,False,False,False
george pratt shultz,['george pratt shultz'],112427,frus,False,False,False,False
george s. mcgovern,"['george s. mcgovern', 'george mcgovern']",108862,frus,False,False,False,False
george schultz,['george schultz'],500385,cpdoc,False,False,False,False
george v,['george v'],104811,frus,True,False,True,False
george vi,['george vi'],104812,frus,True,False,True,False
george w. bush,"['george w. bush', 'george bush']",101999,frus and cpdoc,False,False,True,False
george washington,['george washington'],114313,frus,False,False,False,False
georges marchais,['georges marchais'],108490,frus,False,False,False,False
georgi a. arbatov,"['georgi a. arbatov', 'georgi arbatov']",100529,frus,False,False,False,False
gerald l. parsky,"['gerald l. parsky', 'gerald parsky']",110398,frus,False,False,False,False
geraldo azevedo henning,['geraldo azevedo henning'],500386,cpdoc,True,False,False,False
geraldo costa,['geraldo costa'],500387,cpdoc,True,False,False,False
geraldo freire,['geraldo freire'],500388,cpdoc,True,False,False,False
geraldo holanda cavalcanti,['geraldo holanda cavalcanti'],500389,cpdoc,True,False,False,False
geraldo melo,['geraldo melo'],500390,cpdoc,True,False,True,False
gerhard wolter,['gerhard wolter'],500391,cpdoc,False,False,False,False
germán rodriguez fonnegra,"['germán rodriguez fonnegra', 'german rodriguez fonnegra']",500392,cpdoc,False,False,False,False
gerson camata,['gerson camata'],500393,cpdoc,False,False,False,False
getúlio dias,"['getúlio dias', 'getulio dias']",500394,cpdoc,True,False,True,False
getúlio vargas,"['getúlio vargas', 'getulio vargas']",500395,cpdoc,False,False,False,False
ghulam ali allana,['ghulam ali allana'],115124,frus,True,False,True,False
ghulam mohammed,['ghulam mohammed'],109263,frus,False,False,False,False
gilberto amado,['gilberto amado'],500396,cpdoc,True,False,False,False
gilberto freyre,['gilberto freyre'],500397,cpdoc,False,False,False,False
gilberto gil,['gilberto gil'],500398,cpdoc,True,False,True,False
gilberto marinho,['gilberto marinho'],500399,cpdoc,True,False,False,False
gilberto sá,"['gilberto sá', 'gilberto sa']",500400,cpdoc,True,False,True,False
gilson amado,['gilson amado'],500401,cpdoc,True,False,False,False
giovanni leone,['giovanni leone'],107850,frus,False,False,False,False
giulio andreotti,['giulio andreotti'],100459,frus and cpdoc,False,False,False,False
glauber rocha,['glauber rocha'],500402,cpdoc,True,False,False,False
golbery do couto e silva,"['golbery do couto e silva', 'golbery']",115341,frus and cpdoc,True,True,True,True
goler t. butcher,"['goler t. butcher', 'goler butcher']",102009,frus,False,False,False,False
gomes pereira,['gomes pereira'],500403,cpdoc,True,False,False,False
gonzalo barrios,['gonzalo barrios'],100935,frus,False,False,False,False
gonçalves de oliveira ,"['gonçalves de oliveira ', 'goncalves de oliveira ']",500404,cpdoc,True,False,True,False
gopalaswami parthasarathi,['gopalaswami parthasarathi'],110405,frus,False,False,False,False
gordon stewart,['gordon stewart'],113011,frus,False,False,False,False
gordon sumner,['gordon sumner'],113202,frus,False,False,False,False
graça aranha,"['graça aranha', 'graca aranha']",500405,cpdoc,False,False,False,False
gregory f. treverton,"['gregory f. treverton', 'gregory treverton']",113728,frus,False,False,False,False
gregório bezerra,"['gregório bezerra', 'gregorio bezerra']",500406,cpdoc,False,False,False,False
griffin b. bell,"['griffin b. bell', 'griffin bell']",101118,frus,False,False,True,False
grover cleveland,['grover cleveland'],102658,frus,False,False,False,False
